row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
730,us-2017-150861,2017-12-03,2017-12-06,first class,eg-13900,emily grady,consumer,united states,oceanside,new york,11572,east,off-st-10004634,office supplies,storage,"personal folder holder, ebony",33.63
731,us-2017-150861,2017-12-03,2017-12-06,first class,eg-13900,emily grady,consumer,united states,oceanside,new york,11572,east,fur-ch-10002965,furniture,chairs,"global leather highback executive chair with pneumatic height adjustment, black",542.646
732,us-2017-150861,2017-12-03,2017-12-06,first class,eg-13900,emily grady,consumer,united states,oceanside,new york,11572,east,off-la-10001317,office supplies,labels,avery 520,6.3
733,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,off-st-10000736,office supplies,storage,carina double wide media storage towers in natural & black,242.94
734,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,tec-ac-10003610,technology,accessories,logitech illuminated - keyboard,179.97
735,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,off-bi-10003982,office supplies,binders,wilson jones century plastic molded ring binders,99.696
736,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,off-bi-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,27.936
737,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,fur-bo-10001619,furniture,bookcases,o'sullivan cherrywood estates traditional bookcase,84.98
738,ca-2018-131954,2018-01-21,2018-01-25,standard class,ds-13030,darrin sayre,home office,united states,seattle,washington,98115,west,off-bi-10000138,office supplies,binders,acco translucent poly ring binders,18.72
739,ca-2015-132500,2015-09-08,2015-09-12,standard class,gz-14470,gary zandusky,consumer,united states,san francisco,california,94110,west,tec-ac-10001383,technology,accessories,logitech wireless touch keyboard k400,49.98
740,ca-2015-112326,2015-01-04,2015-01-08,standard class,po-19195,phillina ober,home office,united states,naperville,illinois,60540,central,off-la-10003223,office supplies,labels,avery 508,11.784
741,ca-2015-112326,2015-01-04,2015-01-08,standard class,po-19195,phillina ober,home office,united states,naperville,illinois,60540,central,off-st-10002743,office supplies,storage,safco boltless steel shelving,272.736
742,ca-2015-112326,2015-01-04,2015-01-08,standard class,po-19195,phillina ober,home office,united states,naperville,illinois,60540,central,off-bi-10004094,office supplies,binders,gbc standard plastic binding systems combs,3.54
743,us-2017-146710,2017-08-27,2017-09-01,standard class,ss-20875,sung shariari,consumer,united states,dallas,texas,75220,central,off-su-10004498,office supplies,supplies,martin-yale premier letter opener,51.52
744,us-2017-146710,2017-08-27,2017-09-01,standard class,ss-20875,sung shariari,consumer,united states,dallas,texas,75220,central,off-pa-10002615,office supplies,paper,"ampad gold fibre wirebound steno books, 6"" x 9"", gregg ruled",3.528
745,us-2017-146710,2017-08-27,2017-09-01,standard class,ss-20875,sung shariari,consumer,united states,dallas,texas,75220,central,off-pa-10004971,office supplies,paper,xerox 196,4.624
746,us-2017-146710,2017-08-27,2017-09-01,standard class,ss-20875,sung shariari,consumer,united states,dallas,texas,75220,central,off-su-10004261,office supplies,supplies,"fiskars 8"" scissors, 2/pack",55.168
747,ca-2015-124429,2015-05-27,2015-05-27,same day,mh-17785,maya herman,corporate,united states,san diego,california,92105,west,fur-ta-10002607,furniture,tables,ki conference tables,567.12
748,ca-2015-124429,2015-05-27,2015-05-27,same day,mh-17785,maya herman,corporate,united states,san diego,california,92105,west,off-st-10001809,office supplies,storage,fellowes officeware wire shelving,359.32
749,ca-2017-150889,2017-03-20,2017-03-22,second class,pb-19105,peter bühler,consumer,united states,evanston,illinois,60201,central,tec-ph-10000004,technology,phones,belkin iphone and ipad lightning cable,11.992
750,ca-2018-126074,2018-10-02,2018-10-06,standard class,rf-19735,roland fjeld,consumer,united states,trenton,michigan,48183,central,off-bi-10003638,office supplies,binders,gbc durable plastic covers,58.05
751,ca-2018-126074,2018-10-02,2018-10-06,standard class,rf-19735,roland fjeld,consumer,united states,trenton,michigan,48183,central,fur-fu-10003577,furniture,furnishings,nu-dell leatherette frames,157.74
752,ca-2018-126074,2018-10-02,2018-10-06,standard class,rf-19735,roland fjeld,consumer,united states,trenton,michigan,48183,central,off-ar-10003478,office supplies,art,"avery hi-liter everbold pen style fluorescent highlighters, 4/pack",56.98
753,ca-2018-126074,2018-10-02,2018-10-06,standard class,rf-19735,roland fjeld,consumer,united states,trenton,michigan,48183,central,off-bi-10000546,office supplies,binders,avery durable binders,2.88
754,ca-2017-110499,2017-04-07,2017-04-09,first class,yc-21895,yoseph carroll,corporate,united states,san francisco,california,94110,west,tec-co-10002095,technology,copiers,hewlett packard 610 color digital copier / printer,1199.976
755,ca-2016-135272,2016-12-07,2016-12-12,standard class,ms-17830,melanie seite,consumer,united states,los angeles,california,90036,west,fur-fu-10002759,furniture,furnishings,12-1/2 diameter round wall clock,79.92
756,ca-2017-140928,2017-09-18,2017-09-22,standard class,nb-18655,nona balk,corporate,united states,jacksonville,florida,32216,south,fur-ta-10001095,furniture,tables,chromcraft round conference tables,383.438
757,ca-2015-106803,2015-12-29,2016-01-02,standard class,dc-13285,debra catini,consumer,united states,cottage grove,minnesota,55016,central,off-st-10002444,office supplies,storage,recycled eldon regeneration jumbo file,24.56
758,ca-2015-106803,2015-12-29,2016-01-02,standard class,dc-13285,debra catini,consumer,united states,cottage grove,minnesota,55016,central,tec-ac-10001267,technology,accessories,imation 32gb pocket pro usb 3.0 flash drive - 32 gb - black - 1 p ...,119.8
759,ca-2018-117240,2018-07-23,2018-07-28,standard class,cp-12340,christine phan,corporate,united states,new york city,new york,10009,east,off-bi-10000848,office supplies,binders,angle-d ring binders,13.128
760,ca-2018-133333,2018-09-18,2018-09-22,standard class,bf-11020,barry französisch,corporate,united states,green bay,wisconsin,54302,central,off-pa-10002377,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 200/messages",22.72
761,ca-2016-112319,2016-08-31,2016-09-05,standard class,ar-10510,andrew roberts,consumer,united states,los angeles,california,90004,west,off-pa-10003441,office supplies,paper,xerox 226,58.32
762,ca-2018-126046,2018-11-03,2018-11-07,standard class,jc-16105,julie creighton,corporate,united states,atlanta,georgia,30318,south,off-la-10004484,office supplies,labels,avery 476,12.39
763,ca-2016-114923,2016-02-08,2016-02-13,standard class,lh-17020,lisa hazard,consumer,united states,columbus,ohio,43229,east,tec-ph-10003931,technology,phones,jbl micro wireless portable bluetooth speaker,107.982
764,ca-2015-162775,2015-01-13,2015-01-15,second class,cs-12250,chris selesnick,corporate,united states,bossier city,louisiana,71111,south,off-en-10001990,office supplies,envelopes,staple envelope,11.36
765,ca-2015-162775,2015-01-13,2015-01-15,second class,cs-12250,chris selesnick,corporate,united states,bossier city,louisiana,71111,south,off-en-10001532,office supplies,envelopes,brown kraft recycled envelopes,50.94
766,ca-2015-162775,2015-01-13,2015-01-15,second class,cs-12250,chris selesnick,corporate,united states,bossier city,louisiana,71111,south,tec-ac-10003174,technology,accessories,plantronics s12 corded telephone headset system,646.74
767,ca-2015-162775,2015-01-13,2015-01-15,second class,cs-12250,chris selesnick,corporate,united states,bossier city,louisiana,71111,south,off-bi-10004187,office supplies,binders,3-ring staple pack,5.64
768,ca-2015-162775,2015-01-13,2015-01-15,second class,cs-12250,chris selesnick,corporate,united states,bossier city,louisiana,71111,south,off-st-10000025,office supplies,storage,fellowes stor/drawer steel plus storage drawers,572.58
769,ca-2015-106810,2015-05-14,2015-05-20,standard class,aj-10795,anthony johnson,corporate,united states,saint petersburg,florida,33710,south,fur-fu-10004306,furniture,furnishings,electrix halogen magnifier lamp,310.88
770,ca-2017-157245,2017-05-19,2017-05-24,standard class,le-16810,laurel elliston,consumer,united states,arlington,virginia,22204,south,fur-ch-10003746,furniture,chairs,hon 4070 series pagoda round back stacking chairs,641.96
771,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,off-bi-10001036,office supplies,binders,cardinal easyopen d-ring binders,18.28
772,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,tec-ph-10004614,technology,phones,at&t 841000 phone,207.0
773,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,off-bi-10000301,office supplies,binders,gbc instant report kit,32.35
774,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,off-bi-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,7.71
775,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,off-ar-10004648,office supplies,art,boston 19500 mighty mite electric pencil sharpener,40.3
776,ca-2018-104220,2018-01-30,2018-02-05,standard class,bv-11245,benjamin venier,corporate,united states,des moines,iowa,50315,central,fur-fu-10002597,furniture,furnishings,"c-line magnetic cubicle keepers, clear polypropylene",34.58
777,ca-2015-165974,2015-06-29,2015-07-06,standard class,dl-12865,dan lawera,consumer,united states,cincinnati,ohio,45231,east,off-ar-10003405,office supplies,art,"dixon my first ticonderoga pencil, #2",32.76
778,ca-2016-144267,2016-08-21,2016-08-23,first class,nz-18565,nick zandusky,home office,united states,san francisco,california,94110,west,fur-ch-10002335,furniture,chairs,hon gueststacker chair,544.008
779,ca-2016-144267,2016-08-21,2016-08-23,first class,nz-18565,nick zandusky,home office,united states,san francisco,california,94110,west,off-pa-10000157,office supplies,paper,xerox 191,59.94
780,ca-2016-144267,2016-08-21,2016-08-23,first class,nz-18565,nick zandusky,home office,united states,san francisco,california,94110,west,off-pa-10001947,office supplies,paper,xerox 1974,23.92
781,ca-2016-144267,2016-08-21,2016-08-23,first class,nz-18565,nick zandusky,home office,united states,san francisco,california,94110,west,off-pa-10003657,office supplies,paper,xerox 1927,4.28
782,us-2016-157014,2016-10-03,2016-10-06,second class,bm-11785,bryan mills,consumer,united states,columbus,ohio,43229,east,off-bi-10001098,office supplies,binders,acco d-ring binder w/dubllock,32.07
783,us-2016-157014,2016-10-03,2016-10-06,second class,bm-11785,bryan mills,consumer,united states,columbus,ohio,43229,east,tec-ac-10002167,technology,accessories,imation 8gb micro traveldrive usb 2.0 flash drive,24.0
784,us-2016-157014,2016-10-03,2016-10-06,second class,bm-11785,bryan mills,consumer,united states,columbus,ohio,43229,east,fur-bo-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",35.49
785,us-2016-157014,2016-10-03,2016-10-06,second class,bm-11785,bryan mills,consumer,united states,columbus,ohio,43229,east,tec-ac-10000057,technology,accessories,microsoft natural ergonomic keyboard 4000,47.984
786,ca-2016-154921,2016-05-23,2016-05-28,standard class,ea-14035,erin ashbrook,corporate,united states,columbia,south carolina,29203,south,off-en-10000056,office supplies,envelopes,cameo buff policy envelopes,186.69
787,ca-2018-129567,2018-03-17,2018-03-21,second class,cl-12565,clay ludtke,consumer,united states,lancaster,california,93534,west,off-bi-10000014,office supplies,binders,heavy-duty e-z-d binders,17.456
788,ca-2016-154620,2016-12-12,2016-12-16,standard class,lt-17110,liz thompson,consumer,united states,lancaster,california,93534,west,fur-ch-10004675,furniture,chairs,"lifetime advantage folding chairs, 4/carton",348.928
789,ca-2016-115938,2016-06-26,2016-06-30,standard class,sa-20830,sue ann reed,consumer,united states,richmond,virginia,23223,south,off-bi-10001543,office supplies,binders,gbc velobinder manual binding system,143.96
790,ca-2016-115938,2016-06-26,2016-06-30,standard class,sa-20830,sue ann reed,consumer,united states,richmond,virginia,23223,south,off-st-10001321,office supplies,storage,"decoflex hanging personal folder file, blue",15.42
791,ca-2016-115938,2016-06-26,2016-06-30,standard class,sa-20830,sue ann reed,consumer,united states,richmond,virginia,23223,south,off-bi-10001132,office supplies,binders,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",43.04
792,ca-2016-115938,2016-06-26,2016-06-30,standard class,sa-20830,sue ann reed,consumer,united states,richmond,virginia,23223,south,fur-ch-10003199,furniture,chairs,office star - contemporary task swivel chair,332.94
793,ca-2017-105256,2017-05-20,2017-05-20,same day,jk-15730,joe kamberova,consumer,united states,asheville,north carolina,28806,south,tec-ph-10001530,technology,phones,cisco unified ip phone 7945g voip phone,1363.96
794,ca-2015-156433,2015-09-20,2015-09-26,standard class,es-14020,erica smith,consumer,united states,san francisco,california,94110,west,off-la-10001569,office supplies,labels,avery 499,9.96
795,ca-2015-156433,2015-09-20,2015-09-26,standard class,es-14020,erica smith,consumer,united states,san francisco,california,94110,west,off-pa-10003724,office supplies,paper,"wirebound message book, 4 per page",21.72
796,ca-2018-151428,2018-09-21,2018-09-26,standard class,rh-19495,rick hansen,consumer,united states,rochester,minnesota,55901,central,off-bi-10000546,office supplies,binders,avery durable binders,20.16
